118.001435,24.416841666666667,1
118.1042413646542,24.40356575767889,2
118.01334068451371,24.443605255457427,2
118.0660499999999,24.460050000000024,5
118.076395,24.507863333333333,1
118.10071887359999,24.406724702400002,2
118.03838,24.552226666666666,3
118.00666696868916,24.440815128321848,2
118.06798948276415,24.45684469644609,1
118.10419333333333,24.410588333333333,2
118.01099294124253,24.4463535971223,1
118.04830704735421,24.411278139593737,2
118.21226832424102,24.294299329054766,1
118.0514466666666,24.42615166666667,1
118.06080666666666,24.570771666666666,1
118.07188166666667,24.452423333333332,1
118.06565166666672,24.461110000000005,2
118.06943006088991,24.483182002126746,3
118.06606058724607,24.460805994754033,2
118.134088353537,24.31302001422971,1
118.28557540767214,24.41558503496897,2
118.05320654752684,24.44919629657503,2
118.06488833333333,24.453879999999998,2
117.96995,24.454766666666668,2
118.12562,24.39422,1
118.17369808170315,24.3363022813778,1
118.0486447826925,24.411231475342383,1
118.06657808988544,24.455300505648193,2
118.0392927805965,24.422086666666104,1
118.06935354781228,24.48355598237533,1
118.09066000000001,24.543895000000006,3
118.05181770489709,24.451586150921045,2
118.07036333333333,24.453925,1
118.05844336726632,24.428012524822996,1
118.06816333333333,24.456556666666668,9
118.0720616270623,24.452165115339447,3
118.05331653721134,24.4494776048668,1
117.90076022717885,24.40364939314707,1
118.22305333333335,24.533624999999994,1
118.06919978110164,24.48441618582826,1
118.09947524137115,24.546218129836625,1
118.06892377777777,24.45408561111111,17
118.07693074945628,24.413902305923934,1
118.18843254761319,24.53460666434527,2
118.53210833333333,24.529228333333332,1
118.0653533333334,24.45261666666667,2
118.0465133141149,24.456039644790852,2
118.42630052631577,24.408429999999996,1
118.01101877664645,24.446378909183274,1
118.0474,24.412191666666665,2
118.09851387535194,24.40805363632873,3
118.06548,24.466553333333334,3
118.06941191748258,24.48350657631134,1
118.10419333333333,24.410588333333333,2
117.91839905150897,24.396106621094,1
118.06606695944433,24.460811011398704,2
118.12562,24.39422,1
118.06489166666668,24.464390000000005,3
118.07449094626446,24.421362962804217,1
118.06982965473767,24.482206601595866,3
118.04864391040563,24.41123479255113,2
118.42645,24.4081,2
118.1019715657782,24.405247464862633,2
118.13406452809306,24.31287152758994,1
118.0687949871647,24.452552422601915,5
118.0653533333334,24.45261666666667,2
118.06180738696496,24.42589038124124,2
118.06816333333333,24.456556666666668,9
118.04320628631764,24.438528691663727,2
118.17160809310775,24.337880068577665,1
118.06127787830735,24.41171352192214,2
118.01687833333335,24.444953333333345,2
118.00626531744474,24.44103153528399,3
118.06604999999999,24.460049999999995,4
118.06614309297126,24.46266723100497,3
118.05936067031763,24.473135388354322,1
118.22301,24.533611666666665,1
118.06814624926378,24.456690831072276,3
118.03902666666667,24.422033333333335,1
118.04831212606608,24.411305426306413,2
118.07517654684787,24.415083736410146,1
118.06741222852898,24.45747420898631,1
118.04364166666667,24.452343333333335,2
118.072965,24.451326666666667,3
118.06746555555556,24.456388333333333,20
118.04876486990969,24.425131732360967,1
118.064995,24.453943333333335,2
118.01244495238096,24.444010809523807,2
118.169585,24.339368333333333,1
118.071875,24.45242,2
118.064885,24.453885,2
118.06546895949626,24.452932860399617,12
118.05251669619581,24.451562380998816,1
118.03736166666667,24.553055,1
118.04115833333333,24.440518333333333,1
118.06984792428692,24.482199328853973,3
118.05482939956325,24.456984337116992,8
118.04876166666666,24.41199,4
118.06499499999995,24.453943333333342,1
118.06565439940641,24.462662599923092,1
118.04459385632157,24.455773631059586,1
118.09979666666666,24.406765,1
118.06528666666667,24.569461666666665,2
118.06108725581223,24.41154314739996,1
118.05307786379417,24.449200478351337,1
118.0680045487289,24.456754712343354,4
118.18982166666672,24.333411666666677,1
118.04364166666667,24.452343333333335,2
118.04867680795338,24.41122405773553,3
118.53233333333333,24.521361904761896,1
118.07207047218161,24.45217911447208,4
118.12208333333331,24.40439999999998,1
118.06539999999904,24.46662333333333,1
118.08090333333325,24.51952666666668,1
118.42645,24.4081,2
118.07354554613086,24.416170055104562,1
118.07036333333333,24.453915,1
118.18843476191286,24.534602941916283,2
118.04350226186403,24.440538832931647,1
118.06606666666667,24.460780666666665,4
118.13409335394302,24.31276175255755,1
118.0707138435219,24.450323618734014,3
118.47342747153124,24.56497930967057,1
118.06548,24.466553333333334,4
118.07202167981339,24.422939636635206,1
118.09714872095111,24.40882989403608,2
118.05874397152652,24.47083776913486,1
118.072965,24.451326666666667,4
118.06939599405763,24.483201743383614,3
118.06590755504169,24.459159381680184,13
118.06604476873406,24.460803983497286,1
118.06489166666665,24.46439000000001,3
118.09949924148577,24.546196755334073,1
118.0474,24.412191666666665,2
118.011752,24.44437988888889,1
118.22301,24.533611666666665,1
118.00618665190662,24.44112059722314,1
118.01687833333335,24.44495333333333,2
118.42629526315793,24.408429999999996,1
118.06816000000003,24.456559999999982,8
117.91344545062225,24.39754920640481,1
118.00627209499125,24.441148874916955,3
118.06489,24.46438,3
118.12966574351188,24.377158321876994,1
118.03736166666667,24.553055,2
118.05960215836065,24.411719252720076,1
118.07186246666666,24.452428616666666,1
118.065745,24.461106666666666,2
117.91612912705915,24.395953036704025,1
118.03754166666667,24.552761666666665,1
118.064885,24.453885,2
118.5322459770115,24.52146091954023,2
118.06799911362961,24.456511759404847,3
118.04206833333333,24.456506666666666,1
